Age,Income,Purchases,Membership,Churn
54,950.4000000000001,69,Two year,No
32,666.0,48,Two year,No
52,1239.0,48,One year,Yes
45,1083.0,8,Month-to-month,No
24,1095.0,71,Two year,No
49,573.5999999999999,2,Month-to-month,Yes
28,1210.8000000000002,67,One year,No
27,1172.4,34,Month-to-month,No
26,838.1999999999999,3,Month-to-month,No
31,787.1999999999999,9,One year,No
30,1255.8000000000002,71,One year,No
42,1085.4,57,Two year,No
19,764.4000000000001,72,Two year,No
52,1254.0,48,Month-to-month,No
24,241.20000000000002,18,One year,No
38,1251.6,43,One year,No
35,1119.0,72,Two year,No
20,881.4000000000001,35,One year,No
59,248.39999999999998,4,Month-to-month,No
56,303.0,49,Two year,No
58,1206.0,71,Two year,No
28,1087.1999999999998,11,Month-to-month,No
56,1072.8000000000002,63,Two year,No
41,1145.4,65,Month-to-month,No
63,245.39999999999998,49,Two year,No
36,1183.1999999999998,29,Month-to-month,Yes
21,996.5999999999999,15,Month-to-month,Yes
43,239.39999999999998,4,Month-to-month,No
55,1309.8000000000002,72,One year,No
59,1028.4,26,Month-to-month,No
49,1224.6,35,Month-to-month,No
56,1136.4,57,One year,No
62,772.8000000000001,28,Month-to-month,No
63,321.6,25,One year,No
53,792.5999999999999,47,One year,No
57,782.4000000000001,57,Month-to-month,No
54,1020.5999999999999,16,Month-to-month,No
50,669.5999999999999,5,Month-to-month,No
53,844.8000000000001,17,Month-to-month,Yes
20,1257.0,56,One year,Yes
26,239.39999999999998,72,Two year,No
25,1131.0,21,Month-to-month,Yes
50,540.0,48,One year,No
23,1378.8000000000002,68,Two year,No
58,1276.8000000000002,30,Month-to-month,No
56,553.2,3,Month-to-month,No
21,476.40000000000003,14,Two year,No
30,240.60000000000002,4,Month-to-month,No
19,1149.0,71,Two year,No
22,292.79999999999995,8,One year,No
61,403.20000000000005,61,Month-to-month,No
44,1085.4,72,Two year,No
49,1008.0,5,Month-to-month,No
38,808.8000000000001,49,Two year,No
25,236.39999999999998,8,Month-to-month,No
55,964.1999999999999,3,Month-to-month,No
25,235.20000000000002,9,Two year,No
20,650.4000000000001,67,Two year,No
61,542.4000000000001,46,Month-to-month,No
20,901.1999999999999,67,One year,No
39,236.39999999999998,55,One year,No
23,873.0,33,Month-to-month,No
19,240.60000000000002,62,Two year,No
40,551.4000000000001,1,Month-to-month,Yes
61,470.40000000000003,49,Month-to-month,No
19,537.0,1,Month-to-month,No
55,991.8000000000001,14,Month-to-month,No
34,1126.8000000000002,18,Month-to-month,No
52,841.8000000000001,1,Month-to-month,Yes
51,1026.6,1,Month-to-month,Yes
40,1405.8000000000002,72,Two year,No
47,1191.0,64,Two year,No
25,1350.6,69,Two year,No
39,308.4,1,Month-to-month,No
61,1083.6,71,Two year,No
53,592.8,66,One year,No
22,232.79999999999998,2,Month-to-month,No
30,1316.4,71,Two year,No
46,735.0,11,One year,No
48,663.5999999999999,47,Month-to-month,No
64,843.5999999999999,35,Month-to-month,Yes
33,1276.1999999999998,32,Month-to-month,Yes
59,1245.0,60,Month-to-month,No
47,234.0,11,One year,No
33,474.0,29,One year,No
29,312.6,21,Month-to-month,No
34,1092.6,48,Month-to-month,No
33,355.79999999999995,3,Month-to-month,No
29,602.4000000000001,43,Month-to-month,No
25,1263.6,5,Month-to-month,No
37,665.4000000000001,1,Month-to-month,No
20,1025.4,71,One year,No
33,237.60000000000002,8,One year,No
47,711.0,8,Month-to-month,No
62,1088.4,20,Month-to-month,No
40,1244.4,33,One year,Yes
45,948.5999999999999,71,One year,No
57,1088.4,31,One year,No
22,1140.0,38,One year,No
37,1060.1999999999998,1,Month-to-month,Yes
57,363.0,2,Month-to-month,No
61,598.2,12,Month-to-month,No
18,1116.0,9,Month-to-month,No
47,654.5999999999999,11,Month-to-month,No
38,236.39999999999998,6,Month-to-month,No
37,1017.5999999999999,71,One year,No
23,1133.4,42,One year,No
39,1130.4,8,Month-to-month,Yes
35,1155.0,5,Month-to-month,Yes
25,848.4000000000001,2,Month-to-month,Yes
56,250.20000000000002,45,Two year,No
49,720.0,28,One year,No
50,965.4000000000001,43,Month-to-month,No
33,1019.4000000000001,60,Two year,No
29,402.59999999999997,42,One year,Yes
55,595.8,7,Two year,No
51,242.39999999999998,25,One year,No
31,1134.6,40,Month-to-month,Yes
53,1206.0,27,One year,No
50,429.0,10,Month-to-month,No
40,1037.4,27,Month-to-month,No
62,645.5999999999999,11,One year,No
19,462.59999999999997,4,Month-to-month,No
58,478.79999999999995,68,Month-to-month,No
38,840.5999999999999,1,Month-to-month,No
19,241.20000000000002,18,One year,No
44,1355.4,57,Two year,Yes
26,243.60000000000002,26,Month-to-month,No
18,427.79999999999995,17,Month-to-month,No
28,430.79999999999995,1,Month-to-month,Yes
20,1191.0,38,Month-to-month,Yes
40,995.4000000000001,59,One year,No
43,667.8,30,Two year,No
21,293.4,2,Month-to-month,Yes
35,302.4,50,One year,No
23,609.5999999999999,9,One year,No
52,235.79999999999998,3,Month-to-month,No
39,717.5999999999999,14,Month-to-month,No
60,882.5999999999999,31,Month-to-month,No
32,736.8,7,Month-to-month,No
39,1240.1999999999998,8,Month-to-month,Yes
54,238.79999999999998,17,One year,No
59,233.39999999999998,32,Month-to-month,No
29,978.0,2,Month-to-month,No
64,1017.5999999999999,7,Month-to-month,Yes
59,1314.6,72,Two year,No
55,1199.4,31,Month-to-month,Yes
35,892.8000000000001,27,Month-to-month,No
62,1080.0,18,Month-to-month,Yes
52,898.8000000000001,7,Month-to-month,No
47,1258.1999999999998,14,Month-to-month,Yes
41,715.8,11,Month-to-month,No
59,1325.4,72,Two year,No
47,1273.1999999999998,28,One year,Yes
31,890.4000000000001,15,Month-to-month,Yes
23,893.4000000000001,4,Month-to-month,No
20,294.6,71,Two year,No
33,1072.1999999999998,5,Month-to-month,Yes
24,294.6,47,Two year,No
31,1087.8000000000002,57,One year,No
26,1260.6,50,Two year,No
32,245.39999999999998,8,Month-to-month,No
38,234.60000000000002,48,Two year,No
52,236.39999999999998,70,One year,No
19,845.4000000000001,1,Month-to-month,No
44,1027.8000000000002,8,Month-to-month,No
19,925.8000000000001,1,Month-to-month,Yes
52,423.0,1,Month-to-month,Yes
35,246.60000000000002,60,Two year,No
31,1175.4,49,One year,No
37,582.5999999999999,4,Month-to-month,Yes
35,240.0,29,One year,No
27,303.0,67,Two year,No
42,1180.8000000000002,53,Month-to-month,Yes
19,850.8000000000001,67,Two year,No
42,238.20000000000002,6,Month-to-month,No
50,1276.1999999999998,47,Month-to-month,No
53,1194.0,53,Two year,No
48,1016.4000000000001,69,Two year,No
31,1032.6,3,Month-to-month,No
18,534.5999999999999,4,Month-to-month,No
63,910.1999999999999,56,Two year,No
33,1126.1999999999998,59,Month-to-month,Yes
63,300.0,61,Two year,No
20,540.0,2,Month-to-month,No
52,1208.4,46,Month-to-month,Yes
58,246.0,12,Month-to-month,No
23,965.4000000000001,14,Month-to-month,Yes
42,1085.4,28,One year,No
30,725.4000000000001,24,Month-to-month,No
51,663.0,31,Month-to-month,Yes
25,941.4000000000001,68,One year,No
38,1206.6,39,Two year,No
51,244.20000000000002,42,Month-to-month,No
21,653.4000000000001,13,Month-to-month,Yes
42,1089.0,6,Month-to-month,No
32,904.1999999999999,35,Month-to-month,Yes
21,243.0,38,One year,No
62,240.60000000000002,18,Two year,No
29,235.20000000000002,4,Month-to-month,No
49,645.5999999999999,27,Month-to-month,No
49,842.4000000000001,41,One year,No
45,906.0,50,One year,No
30,244.20000000000002,72,Two year,No
48,312.6,70,One year,No
31,247.20000000000002,44,One year,No
37,908.4000000000001,2,Month-to-month,Yes
35,241.20000000000002,34,One year,No
46,291.6,72,Two year,No
23,294.0,71,Two year,No
49,1326.0,64,Two year,No
46,303.0,72,Two year,No
60,891.0,1,Month-to-month,Yes
19,1081.1999999999998,29,One year,No
40,825.0,23,One year,No
36,230.39999999999998,52,Two year,No
48,1076.4,25,Month-to-month,Yes
22,1381.1999999999998,64,Two year,No
36,1156.8000000000002,16,Month-to-month,Yes
51,834.0,1,Month-to-month,Yes
27,1195.8000000000002,24,Month-to-month,No
42,1097.4,2,Month-to-month,No
19,1017.0,34,Two year,No
28,1023.0,36,Month-to-month,Yes
48,945.0,53,One year,No
32,243.0,47,Two year,No
26,238.79999999999998,72,Two year,No
40,1173.0,72,Two year,No
36,232.79999999999998,1,Month-to-month,Yes
26,999.5999999999999,9,Month-to-month,Yes
52,961.1999999999999,8,Month-to-month,Yes
38,752.4000000000001,45,One year,Yes
26,1204.8000000000002,7,Month-to-month,No
45,293.4,71,Two year,No
63,1213.1999999999998,41,One year,No
24,610.8,67,Two year,No
33,1286.4,69,One year,No
33,1106.4,70,Two year,No
50,303.6,25,One year,Yes
21,1360.8000000000002,72,Two year,No
21,486.59999999999997,34,Two year,No
56,312.0,65,Two year,No
57,1343.4,70,Two year,No
34,645.5999999999999,72,Two year,No
54,865.1999999999999,35,One year,No
56,1177.8000000000002,13,Month-to-month,Yes
46,946.1999999999999,12,One year,No
53,849.0,62,One year,No
55,913.8000000000001,25,Month-to-month,No
56,469.20000000000005,52,Two year,No
54,839.4000000000001,8,Month-to-month,No
52,240.60000000000002,2,Month-to-month,No
24,240.60000000000002,56,Two year,No
44,233.39999999999998,12,Month-to-month,No
45,322.79999999999995,47,One year,No
39,230.39999999999998,2,Month-to-month,No
31,600.0,18,Month-to-month,No
24,720.0,8,Month-to-month,No
54,1014.5999999999999,45,Month-to-month,No
39,545.4000000000001,3,Month-to-month,No
22,240.60000000000002,38,One year,No
19,1386.6,72,Two year,No
44,1124.4,46,Month-to-month,Yes
38,1188.0,71,Two year,No
55,606.5999999999999,66,Two year,No
32,1271.4,25,Month-to-month,Yes
38,984.0,18,One year,Yes
27,300.0,13,Two year,No
40,1098.6,65,Two year,No
56,1149.0,60,Month-to-month,Yes
22,232.20000000000002,15,Two year,No
18,298.20000000000005,72,Two year,No
30,1128.6,30,Month-to-month,Yes
38,1204.8000000000002,42,Two year,No
43,300.0,71,Two year,No
62,657.0,1,Month-to-month,Yes
38,1147.8000000000002,39,Month-to-month,Yes
35,231.0,35,Month-to-month,No
54,1299.0,53,Month-to-month,No
62,1135.1999999999998,1,Month-to-month,Yes
49,1186.8000000000002,31,Month-to-month,Yes
53,241.79999999999998,48,Two year,No
34,1215.6,30,Month-to-month,No
52,240.0,10,Month-to-month,No
28,1263.6,12,Month-to-month,No
38,838.1999999999999,57,Two year,No
43,783.0,58,Month-to-month,No
21,237.60000000000002,37,Two year,No
51,235.20000000000002,44,Month-to-month,No
35,240.60000000000002,27,One year,No
57,592.8,8,Month-to-month,No
52,912.5999999999999,3,Month-to-month,Yes
58,1060.8000000000002,25,Month-to-month,No
46,1207.1999999999998,57,Month-to-month,No
46,233.39999999999998,12,Month-to-month,No
55,243.60000000000002,62,Two year,No
59,1291.8000000000002,65,Two year,No
38,965.4000000000001,71,Two year,No
59,706.2,21,One year,No
30,1315.1999999999998,71,One year,No
58,901.8000000000001,7,Month-to-month,No
34,876.0,72,Two year,No
26,841.1999999999999,1,Month-to-month,No
58,1183.8000000000002,72,Two year,No
18,1337.4,64,One year,No
19,1378.8000000000002,72,Two year,No
46,1206.6,29,Month-to-month,No
50,244.79999999999998,13,Two year,No
27,1252.1999999999998,31,Month-to-month,No
57,837.0,1,Month-to-month,Yes
38,414.0,7,Month-to-month,Yes
45,1266.6,61,Month-to-month,Yes
28,361.20000000000005,39,Month-to-month,Yes
51,843.5999999999999,10,Month-to-month,Yes
25,965.4000000000001,14,Month-to-month,No
39,962.4000000000001,1,Month-to-month,Yes
25,1132.1999999999998,67,One year,Yes
32,1096.1999999999998,72,Two year,No
34,535.2,6,Month-to-month,Yes
40,235.20000000000002,1,Month-to-month,Yes
41,238.79999999999998,25,One year,No
62,1325.4,33,Month-to-month,Yes
36,820.1999999999999,18,Month-to-month,No
22,949.1999999999999,71,Two year,No
49,612.0,28,One year,No
61,966.5999999999999,2,Month-to-month,No
18,800.4000000000001,17,Month-to-month,No
40,1036.8000000000002,56,Month-to-month,No
54,600.5999999999999,60,One year,No
25,308.4,33,Two year,No
30,1000.8000000000001,1,Month-to-month,No
25,848.4000000000001,2,Month-to-month,Yes
40,1015.8000000000001,63,Two year,No
60,1191.0,7,Month-to-month,Yes
18,777.0,55,Two year,No
62,1201.8000000000002,65,One year,No
41,1017.5999999999999,1,Month-to-month,Yes
52,303.0,63,Two year,No
41,1356.0,70,Two year,No
34,487.79999999999995,36,Two year,No
22,1260.0,52,One year,Yes
37,653.4000000000001,22,Month-to-month,Yes
38,1139.4,22,Month-to-month,No
57,718.8,5,Month-to-month,No
48,1023.5999999999999,47,Month-to-month,Yes
63,1000.1999999999999,33,Month-to-month,Yes
53,402.0,18,Month-to-month,Yes
28,237.60000000000002,1,Month-to-month,No
32,981.5999999999999,56,Two year,No
36,240.0,2,Month-to-month,No
24,715.2,35,Month-to-month,No
45,300.0,64,Two year,No
60,1012.1999999999999,15,Month-to-month,No
22,1084.1999999999998,24,Month-to-month,Yes
22,666.5999999999999,1,Month-to-month,No
47,904.1999999999999,70,Two year,No
49,1089.0,1,Month-to-month,Yes
25,1075.1999999999998,4,Month-to-month,Yes
27,711.5999999999999,39,One year,No
55,793.1999999999999,29,Month-to-month,No
64,225.60000000000002,14,Two year,No
49,1037.4,61,Two year,No
45,625.2,13,Month-to-month,No
34,568.8,66,Two year,No
48,591.0,2,Month-to-month,Yes
25,1309.8000000000002,59,One year,No
57,1139.4,62,One year,No
42,1122.6,33,One year,No
26,954.0,66,Two year,No
19,1380.6,72,Two year,No
32,237.0,1,Month-to-month,Yes
20,1141.8000000000002,19,Month-to-month,Yes
53,1141.8000000000002,51,One year,No
21,1264.8000000000002,63,Month-to-month,No
31,241.20000000000002,27,One year,No
58,1216.1999999999998,22,Month-to-month,Yes
58,240.60000000000002,4,Month-to-month,No
42,248.39999999999998,42,Two year,No
27,244.20000000000002,29,One year,No
38,840.5999999999999,4,Month-to-month,Yes
53,236.39999999999998,30,One year,No
29,895.8000000000001,4,Month-to-month,Yes
44,1025.4,71,Two year,No
57,484.79999999999995,46,Two year,No
19,604.8,4,Month-to-month,Yes
30,955.8000000000001,7,Month-to-month,Yes
49,1262.4,69,One year,No
48,1207.8000000000002,72,Two year,No
33,958.1999999999999,19,Month-to-month,Yes
49,1092.0,28,Month-to-month,No
49,945.0,5,Month-to-month,Yes
51,1401.0,72,Two year,No
28,965.4000000000001,8,Month-to-month,Yes
27,709.2,7,One year,No
32,597.5999999999999,22,Month-to-month,No
34,231.60000000000002,72,Two year,No
57,235.79999999999998,8,Month-to-month,No
35,976.8000000000001,52,One year,No
26,466.79999999999995,68,Two year,No
42,1055.4,71,Two year,No
57,238.20000000000002,2,Month-to-month,No
31,1156.1999999999998,34,Month-to-month,No
42,289.79999999999995,35,Month-to-month,No
39,229.20000000000002,61,One year,No
47,528.0,1,Month-to-month,No
37,601.2,1,Month-to-month,Yes
38,727.2,53,One year,No
61,307.79999999999995,72,Two year,No
49,916.8000000000001,2,Month-to-month,Yes
63,1184.4,3,Month-to-month,Yes
38,1209.6,13,Month-to-month,Yes
52,647.4000000000001,41,Month-to-month,No
49,244.79999999999998,24,One year,No
47,1081.1999999999998,28,One year,Yes
56,352.20000000000005,8,Month-to-month,No
29,245.39999999999998,1,Month-to-month,No
58,1141.1999999999998,54,Two year,No
64,303.0,41,Month-to-month,No
35,538.8,19,Month-to-month,No
38,1111.8000000000002,72,Two year,No
30,524.4000000000001,62,Two year,No
38,871.1999999999999,56,Two year,No
25,618.5999999999999,15,Month-to-month,Yes
63,951.0,10,Month-to-month,Yes
57,227.39999999999998,32,Two year,No
63,246.0,21,Month-to-month,No
24,239.39999999999998,62,One year,No
40,294.0,2,Month-to-month,No
61,247.20000000000002,27,Two year,No
49,1138.1999999999998,5,Month-to-month,Yes
28,732.5999999999999,25,One year,No
39,1028.4,2,Month-to-month,Yes
39,1279.8000000000002,49,One year,No
60,1299.0,63,Month-to-month,No
42,244.79999999999998,4,Month-to-month,No
39,663.5999999999999,1,Month-to-month,No
45,243.0,11,Month-to-month,No
46,875.4000000000001,52,Month-to-month,No
30,1073.4,60,Month-to-month,No
35,1255.8000000000002,64,One year,No
19,902.4000000000001,43,Two year,No
46,1213.8000000000002,61,One year,No
38,532.8,1,Month-to-month,Yes
32,1074.0,5,Month-to-month,Yes
44,825.0,66,Two year,No
48,1332.6,67,Two year,No
32,1188.0,42,Two year,No
40,1032.6,1,Month-to-month,Yes
41,252.0,31,Two year,No
61,232.79999999999998,7,Month-to-month,No
30,534.5999999999999,4,Month-to-month,Yes
39,926.4000000000001,34,One year,No
60,233.39999999999998,3,One year,No
54,298.20000000000005,19,Month-to-month,No
50,424.79999999999995,31,Month-to-month,Yes
20,1147.8000000000002,1,Month-to-month,Yes
36,496.20000000000005,3,Month-to-month,No
40,235.20000000000002,46,Month-to-month,No
46,251.39999999999998,1,Month-to-month,Yes
47,1013.4000000000001,69,One year,No
56,243.0,5,Month-to-month,No
61,235.79999999999998,1,Month-to-month,No
64,247.79999999999998,26,One year,No
42,416.40000000000003,10,Month-to-month,Yes
54,1191.6,25,Two year,No
64,972.5999999999999,64,Month-to-month,No
25,811.1999999999999,30,Month-to-month,No
59,841.8000000000001,13,Month-to-month,No
33,1380.0,64,One year,No
25,1017.5999999999999,46,Month-to-month,No
18,236.39999999999998,12,One year,No
61,237.0,15,Month-to-month,Yes
22,1110.6,17,Month-to-month,Yes
20,757.8,13,Month-to-month,No
18,888.0,67,Two year,No
21,349.20000000000005,24,Month-to-month,No
57,600.5999999999999,6,Month-to-month,No
52,720.5999999999999,53,One year,Yes
49,891.5999999999999,16,Month-to-month,Yes
59,240.0,10,Month-to-month,No
51,895.8000000000001,13,One year,No
60,1024.1999999999998,9,Month-to-month,Yes
42,891.5999999999999,25,One year,Yes
27,532.8,7,Month-to-month,No
38,1024.8000000000002,38,Two year,No
63,1129.1999999999998,43,Month-to-month,No
56,1177.1999999999998,4,Month-to-month,Yes
44,1306.8000000000002,25,Two year,No
44,674.4000000000001,27,One year,No
19,313.20000000000005,72,Two year,No
58,1025.4,71,One year,No
30,1067.4,24,Month-to-month,No
26,1315.8000000000002,50,Two year,Yes
53,892.1999999999999,57,Two year,No
39,586.2,15,Month-to-month,No
59,961.1999999999999,4,Month-to-month,No
43,672.5999999999999,28,Month-to-month,No
29,894.5999999999999,9,Month-to-month,Yes
34,1077.6,55,Month-to-month,No
31,1211.4,3,Month-to-month,Yes
31,1138.8000000000002,10,Month-to-month,Yes
51,229.20000000000002,55,One year,No
37,244.20000000000002,20,Month-to-month,No
28,1272.6,62,One year,No
33,1258.8000000000002,32,Month-to-month,Yes
48,235.79999999999998,43,Two year,No
